order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating
odr199;12/01/2018;23:05:52;Roderigo Marusik;21695-003;T-Shirt;;23;;;;;Bali - Website;Mark;JNT;5
odr200;01/01/2018;01:33:39;Pernell Seeds;49702-228;Oversized T-Shirt;;6;;17;;;Depok - FB Marketplace;Abraham;Wahana;4
odr201;09/01/2018;03:01:25;Flory Humm;64942-1209;T-Shirt;;25;;7;;;Tangerang - Tokopedia;Rizal;Wahana;2
odr202;28/01/2018;12:26:07;Ebonee Nelane;41616-882;Cargo Pants;;24;;;;;Tangerang - Instagram;Mark;Wahana;3
odr203;10/01/2018;23:50:17;Chelsae Faughnan;65084-454;T-Shirt;;19;;;;;Semarang - Tokopedia;Elon;;1
odr204;27/01/2018;20:07:01;Danya Ianelli;49349-131;T-Shirt;;11;;;;;Yogyakarta - Lazada;Wanokuni;JNE;5
odr205;30/01/2018;15:31:21;Cherice Trowler;36987-2712;Mug;;16;;18;;;Jakarta - Website;Nami;Tiki;3
odr206;19/01/2018;05:59:59;Rikki Libby;52533-147;T-Shirt;;16;;;;;Jakarta - Lazada;Rizal;SiCepat;2
odr207;09/01/2018;07:14:45;Sada Blaisdale;68462-223;Sweater;;7;;;;;Jakarta - Tiktok;Mark;POS Indonesia;3
odr208;30/01/2018;06:52:11;Hesther Okker;0603-2213;T-Shirt;;2;;32;;;Bogor - Lazada;Jeff;SiCepat;3
odr209;12/01/2018;17:40:55;Benson Rawlyns;0268-0917;Sweater;;1;;29;;;Semarang - Whatsapp;Rizal;SiCepat;5
odr210;28/01/2018;21:07:25;Laurens Ivanyushin;55301-205;Parka Jackets;;16;;;;;Tangerang - Instagram;Mark;Shopee Express;5
odr211;26/01/2018;19:54:06;Sandra Forde;55413-2500;Topi;;10;;;;;Tangerang - Tokopedia;Wanokuni;JNE;4
odr212;23/01/2018;09:55:37;Olga Maxsted;48951-8130;Sweater;;22;;;;;;Abraham;Wahana;4
odr213;08/01/2018;13:58:02;Bebe Sutty;58411-149;Cargo Pants;;20;;;;;Bogor - Whatsapp;Wanokuni;POS Indonesia;5
odr214;17/01/2018;15:38:32;Xever Dionisi;0409-1560;T-Shirt;;22;;;;;Yogyakarta - Shopee;Wanokuni;Wahana;1
odr215;25/01/2018;15:04:33;Libbi Rainforth;43857-0264;Mug;;21;;;;;Bandung - Lazada;Wanokuni;JNE;4
odr216;29/01/2018;07:09:18;Brett Louden;43458-1002;T-Shirt;;15;;;;;Bandung - Lazada;Elon;Tiki;3
odr217;19/01/2018;09:50:28;Arly Eaglesham;58118-1402;Cargo Pants;;18;;9;;;Yogyakarta - FB Marketplace;Nami;Tiki;1
odr218;13/01/2018;13:35:44;Sella Leist;68828-125;T-Shirt;;12;;;;;;Elon;Shopee Express;4
odr219;16/01/2018;07:15:33;Lanny Cunnington;67544-026;Parka Jackets;;9;;;;;Yogyakarta - Lazada;Jeff;SiCepat;3
odr220;06/01/2018;10:29:49;Dulcinea Karadzas;50845-0113;T-Shirt;;7;;;;;Semarang - Whatsapp;Jeff;JNT;4
odr221;20/01/2018;10:54:23;Burnaby Muslim;0009-3331;Sweater;;6;;;;;Depok - Tokopedia;Abraham;JNT;2
odr222;01/01/2018;12:16:51;Helenelizabeth Brewster;65734-867;Cargo Pants;;6;;;;;;Mark;Shopee Express;3
odr223;17/01/2018;04:24:36;Engelbert Benmore;36987-2288;Sweater;;24;;10;;;Bogor - FB Marketplace;Rizal;POS Indonesia;3
odr224;25/01/2018;04:08:53;Grata Stothart;63736-378;T-Shirt;;9;;17;;;Tangerang - Instagram;Jeff;Wahana;4
odr225;23/01/2018;01:04:56;Rudyard Goodier;60505-2762;Oversized T-Shirt;;14;;;;;Semarang - FB Marketplace;Jeff;;3
odr226;18/01/2018;22:28:17;Matti Kneale;49288-0752;Parka Jackets;;22;;6;;;Yogyakarta - Shopee;Rizal;POS Indonesia;4
odr227;10/01/2018;19:53:47;Pepita Dinnington;76237-147;Topi;;11;;;;;Bandung - Instagram;Jeff;POS Indonesia;4
odr228;18/01/2018;11:20:38;Thayne Haith;43598-221;Oversized T-Shirt;;1;;;;;Jakarta - Lazada;Wanokuni;JNE;4
odr229;05/01/2018;05:54:22;Shawn Meecher;49817-1992;T-Shirt;;15;;;;;Bandung - Instagram;Abraham;JNE;4
odr230;27/01/2018;19:29:16;Ame Santoro;0615-7565;Parka Jackets;;14;;;;;Bandung - Tokopedia;Jeff;;4
odr231;17/01/2018;06:07:41;Farr Rideout;36987-1075;T-Shirt;;18;;6;;;Yogyakarta - FB Marketplace;Rizal;;5
odr232;11/01/2018;04:39:04;Tessa Scriviner;0185-0371;Oversized T-Shirt;;19;;;;;Jakarta - Shopee;Elon;POS Indonesia;1
odr233;16/01/2018;18:36:55;Cacilia Stainton;21695-989;T-Shirt;;23;;;;;Bandung - Whatsapp;Elon;Tiki;2
odr234;22/01/2018;14:30:08;Corny Rodders;67938-0964;T-Shirt;;22;;7;;;Bandung - Tiktok;Wanokuni;JNT;2
odr235;22/01/2018;12:17:37;Isaiah Verner;68210-1510;Oversized T-Shirt;;6;;15;;;Depok - Instagram;Rizal;Wahana;3
odr236;06/01/2018;09:22:08;Reinhard Corbert;37808-396;Oversized T-Shirt;;16;;;;;Bali - Whatsapp;Nami;POS Indonesia;3
odr237;19/01/2018;15:25:00;Culley Forrestill;59667-0048;Oversized T-Shirt;;25;;14;;;Bali - Whatsapp;Wanokuni;Wahana;2
odr238;01/01/2018;01:46:02;Ernie Armytage;60505-0131;Sweater;;9;;20;;;Jakarta - Website;Wanokuni;SiCepat;4
odr239;10/01/2018;19:42:29;Frederico Cargill;16837-861;Oversized T-Shirt;;22;;;;;Yogyakarta - Shopee;Elon;;1
odr240;18/01/2018;04:48:25;Jordana Ram;41250-294;Oversized T-Shirt;;25;;24;;;Bali - Lazada;Mark;POS Indonesia;2
odr241;28/01/2018;05:21:15;Dilly Cleiment;54868-2989;Parka Jackets;;1;;;;;Jakarta - Lazada;Elon;POS Indonesia;1
odr242;12/01/2018;23:35:58;Gustavo Brumen;49643-450;T-Shirt;;8;;24;;;Bogor - Instagram;Jeff;Tiki;1
odr243;10/01/2018;07:15:36;Lizette Hartness;42002-440;T-Shirt;;23;;30;;;Bogor - Website;Rizal;;2
odr244;05/01/2018;03:14:06;Chen Phillips;0338-0673;Cargo Pants;;9;;20;;;Semarang - FB Marketplace;Mark;POS Indonesia;1
odr245;28/01/2018;10:29:21;Doro Cowdry;21130-318;Oversized T-Shirt;;10;;32;;;Semarang - Tokopedia;Mark;;3
odr246;10/01/2018;06:30:44;Nollie Isenor;76237-142;Parka Jackets;;3;;;;;Semarang - Shopee;Abraham;JNT;2
odr247;16/01/2018;04:56:24;Giselle Yedy;36987-2388;T-Shirt;;1;;;;;Bogor - Lazada;Wanokuni;Tiki;1
odr248;21/01/2018;07:54:16;Alysia Tomaszkiewicz;68084-490;T-Shirt;;14;;23;;;;Abraham;;2
odr249;30/01/2018;20:26:05;Alain Eickhoff;42507-897;T-Shirt;;9;;;;;Yogyakarta - Tokopedia;Wanokuni;Shopee Express;5
odr250;18/01/2018;03:07:05;Elyse Squibe;50436-4715;Cargo Pants;;21;;;;;Bali - Instagram;Nami;JNT;4
odr251;03/01/2018;21:42:10;Engelbert Benmore;42507-140;;;11;;;;;Bandung - Tokopedia;Mark;JNE;3
odr252;01/01/2018;11:35:01;Malissa Wigley;36987-1955;T-Shirt;;20;;13;;;Bali - Tiktok;Wanokuni;SiCepat;4
odr253;22/01/2018;10:56:47;Malachi Moyle;63629-3056;T-Shirt;;17;;12;;;Tangerang - Lazada;Elon;SiCepat;5
odr254;09/01/2018;18:24:15;Jemmie Dudleston;36987-3150;T-Shirt;;11;;;;;Bogor - Tokopedia;Elon;JNT;1
odr255;22/01/2018;22:08:28;Nikoletta Dugue;0591-0406;Parka Jackets;;16;;;;;Yogyakarta - Tiktok;Jeff;Shopee Express;4
odr256;30/01/2018;19:32:41;Barclay Uccelli;49349-534;Sweater;;11;;;;;Semarang - Instagram;Rizal;SiCepat;4
odr257;15/01/2018;13:47:40;Diarmid Chaffey;52125-718;T-Shirt;;7;;;;;Depok - FB Marketplace;Mark;Wahana;4
odr258;17/01/2018;08:48:54;Jessalin Chawner;50458-603;T-Shirt;;7;;35;;;Yogyakarta - Website;Wanokuni;JNT;1
odr259;18/01/2018;13:07:29;Marion Lenihan;59779-621;Oversized T-Shirt;;21;;;;;Bali - Website;Mark;Wahana;1
odr260;08/01/2018;03:55:06;Norby Zywicki;0268-1259;Mug;;8;;;;;Yogyakarta - FB Marketplace;Mark;JNT;3
odr261;12/01/2018;01:28:10;Jennica Leate;68016-073;Sweater;;1;;22;;;Semarang - Tiktok;Mark;JNT;3
odr262;12/01/2018;06:20:24;Andrej Brackstone;55154-4033;Sweater;;14;;27;;;Bogor - Whatsapp;Abraham;;1
odr263;29/01/2018;16:26:21;Hollie Chitson;0395-2325;Cargo Pants;;18;;;;;Bogor - Tiktok;Jeff;Wahana;3
odr264;20/01/2018;06:19:22;Claudio Cossey;67938-2013;T-Shirt;;11;;29;;;Tangerang - Whatsapp;Elon;SiCepat;3
odr265;22/01/2018;03:56:54;Pietrek Melan;52731-7038;Oversized T-Shirt;;6;;12;;;Bandung - Instagram;Nami;Shopee Express;1
odr266;06/01/2018;03:22:21;Marylou Rockall;37205-721;Oversized T-Shirt;;11;;;;;;Abraham;SiCepat;1
odr267;07/01/2018;15:29:11;Kayle Wanklin;49035-107;Oversized T-Shirt;;19;;23;;;Semarang - Lazada;Elon;SiCepat;5
odr268;01/01/2018;21:35:34;Daron Orvis;49708-521;Oversized T-Shirt;;6;;5;;;Depok - FB Marketplace;Elon;POS Indonesia;2
odr269;30/01/2018;09:15:15;Travus Rodbourne;63146-303;Sweater;;23;;32;;;;Wanokuni;Tiki;2
odr270;20/01/2018;08:07:00;Vonni Pavese;63304-461;Cargo Pants;;10;;16;;;Depok - Tiktok;Mark;Wahana;3
odr271;25/01/2018;22:45:42;Mufinella Codling;50436-4624;Mug;;19;;;;;Tangerang - Instagram;Rizal;JNE;2
odr272;16/01/2018;07:17:07;Beitris Havile;54868-5977;Sweater;;13;;34;;;Semarang - Shopee;Mark;Tiki;1
odr273;07/01/2018;22:37:24;Tessa Scriviner;50742-209;Parka Jackets;;11;;;;;Jakarta - Tiktok;Rizal;SiCepat;1
odr274;28/01/2018;21:58:35;Lilia Batchelour;54340-986;Parka Jackets;;16;;;;;Bandung - Instagram;Nami;Shopee Express;1
odr275;29/01/2018;13:13:36;Romonda Basnett;54569-1104;Sweater;;20;;27;;;Bandung - Shopee;Elon;POS Indonesia;4
odr276;10/01/2018;00:35:17;Cornell Macak;54868-5687;Sweater;;19;;;;;Depok - Lazada;Abraham;Wahana;1
odr277;02/01/2018;11:38:06;Amitie Cuffley;49348-972;T-Shirt;;8;;20;;;Bandung - Tiktok;Nami;Tiki;3
odr278;15/01/2018;02:03:08;Sharity Durtnal;50845-0114;Cargo Pants;;1;;;;;Semarang - Whatsapp;Rizal;JNE;4
odr279;18/01/2018;00:24:28;Tabatha Renn;55910-418;T-Shirt;;21;;22;;;Semarang - Whatsapp;Wanokuni;;3
odr280;08/01/2018;23:26:42;Nikoletta Dugue;51791-001;Mug;;15;;;;;Bali - Whatsapp;Rizal;;5
odr281;24/01/2018;20:25:57;Roda Reedie;44087-1150;T-Shirt;;3;;7;;;Bogor - Tokopedia;Elon;Tiki;5
odr282;12/01/2018;18:23:12;Gerrie Tennock;55316-648;T-Shirt;;14;;30;;;Tangerang - Whatsapp;Elon;POS Indonesia;5
odr283;12/01/2018;04:35:04;Constantia Hattigan;49520-502;Oversized T-Shirt;;6;;;;;Yogyakarta - Lazada;Mark;SiCepat;4
odr284;06/01/2018;09:04:01;Rockie Lambertazzi;55154-8330;Parka Jackets;;10;;;;;;Elon;Shopee Express;4
odr285;01/01/2018;22:14:22;Penny Bercevelo;52125-147;T-Shirt;;15;;24;;;Depok - Whatsapp;Elon;SiCepat;1
odr286;12/01/2018;14:44:48;Carine Harmer;55315-455;Oversized T-Shirt;;21;;8;;;Bali - Whatsapp;Rizal;JNT;2
odr287;08/01/2018;10:17:03;Rob Zanardii;55111-328;Oversized T-Shirt;;18;;;;;Semarang - Website;Elon;Shopee Express;4
odr288;06/01/2018;12:07:40;Seymour Maciejewski;63981-170;Sweater;;4;;32;;;Yogyakarta - Shopee;Wanokuni;POS Indonesia;1
odr289;30/01/2018;13:41:28;Rikki Libby;53808-0664;Sweater;;23;;;;;Yogyakarta - Instagram;Jeff;SiCepat;5
odr290;09/01/2018;07:12:32;Nikoletta Dugue;24236-729;;;14;;;;;Bandung - Lazada;Elon;Tiki;5
odr291;12/01/2018;10:37:08;Verney Jacobovitz;76485-1005;T-Shirt;;12;;15;;;Semarang - Instagram;Wanokuni;Tiki;5
odr292;12/01/2018;19:21:16;Ben O'Lunney;42291-651;Oversized T-Shirt;;9;;31;;;;Mark;Tiki;4
odr293;09/01/2018;19:35:45;Boone Zanuciolii;42507-702;Topi;;24;;9;;;Depok - Website;Abraham;;1
odr294;10/01/2018;21:20:06;Tymon Guildford;60881-555;T-Shirt;;9;;27;;;Yogyakarta - Whatsapp;Mark;JNT;2
odr295;21/01/2018;03:44:06;Darlene Kaye;0178-0600;Parka Jackets;;10;;5;;;Semarang - Website;Mark;POS Indonesia;4
odr296;07/01/2018;09:06:42;Drud Order;50227-2111;T-Shirt;;6;;;;;Jakarta - FB Marketplace;Abraham;SiCepat;1
odr297;08/01/2018;06:09:13;Burnard Gamblin;0093-0320;T-Shirt;;12;;;;;Bogor - Shopee;Wanokuni;Tiki;2
odr298;15/01/2018;09:41:06;Mildrid Edgcombe;62756-707;Oversized T-Shirt;;23;;33;;;Bogor - Tokopedia;Jeff;Shopee Express;1
odr299;14/01/2018;10:51:59;Wiley Ingree;42507-153;Cargo Pants;;24;;;;;;Elon;;5
odr300;10/01/2018;08:45:21;Vannie Dargavel;55154-5882;T-Shirt;;9;;;;;Bogor - Tiktok;Jeff;SiCepat;3
odr301;14/01/2018;17:55:50;Ari Heditch;0179-0091;Oversized T-Shirt;;18;;16;;;Jakarta - Website;Wanokuni;;2
odr302;14/01/2018;01:31:35;Wylie Forton;58118-0657;;;13;;29;;;Bandung - Lazada;Wanokuni;Tiki;4
odr303;29/01/2018;13:49:02;Cesaro MacNulty;43353-156;T-Shirt;;3;;;;;Tangerang - FB Marketplace;Nami;JNT;4
odr304;27/01/2018;03:17:04;Hugues Marcombe;53346-1351;Oversized T-Shirt;;18;;;;;;Elon;SiCepat;2
odr305;17/01/2018;18:43:47;"L;urette Lie";49738-384;Cargo Pants;;5;;;;;Yogyakarta - Tokopedia;Rizal;Tiki;2
odr306;01/01/2018;21:12:21;Ogden Litchfield;0113-2432;Oversized T-Shirt;;25;;32;;;Yogyakarta - Tiktok;Jeff;Tiki;5
odr307;04/01/2018;01:56:05;Reynard Chrstine;68084-264;Sweater;;2;;;;;Jakarta - Instagram;Nami;;3
odr308;01/01/2018;00:02:01;Ernie Armytage;11559-038;T-Shirt;;24;;;;;Depok - Lazada;Mark;SiCepat;2
odr309;21/01/2018;17:27:34;Nannette Drew;51672-4070;T-Shirt;;13;;;;;Depok - Website;Jeff;Wahana;5
odr310;21/01/2018;21:52:27;Joannes Devons;55154-3622;Cargo Pants;;12;;19;;;Depok - Instagram;Elon;;5
odr311;05/01/2018;17:57:11;Ernie Armytage;24477-323;Oversized T-Shirt;;7;;;;;Depok - Lazada;Rizal;SiCepat;2
odr312;15/01/2018;00:03:51;Moshe Well;51079-386;Cargo Pants;;8;;;;;Semarang - Tiktok;Wanokuni;JNE;1
odr313;30/01/2018;12:08:41;Portia Wybern;68084-121;Sweater;;15;;;;;Bogor - Instagram;Wanokuni;Shopee Express;3
odr314;17/01/2018;07:36:28;Verney Jacobovitz;52125-579;Cargo Pants;;12;;23;;;Bogor - Tiktok;Mark;JNT;4
odr315;13/01/2018;09:10:46;Alard Betonia;53329-092;Cargo Pants;;19;;;;;Semarang - FB Marketplace;Jeff;;1
odr316;19/01/2018;23:21:07;Pacorro Kervin;58988-0038;T-Shirt;;7;;;;;;Elon;SiCepat;5
odr317;05/01/2018;00:38:56;Portia Wybern;54162-926;Sweater;;12;;19;;;Depok - Website;Wanokuni;Wahana;3
odr318;20/01/2018;20:29:52;Astra Inkin;48878-3120;;;11;;;;;Bandung - Whatsapp;Mark;JNE;3
odr319;24/01/2018;16:21:36;Tobe Tarn;54868-5838;T-Shirt;;17;;33;;;Jakarta - Whatsapp;Jeff;JNT;1
odr320;03/01/2018;11:05:40;Elmore Ibert;65044-3077;T-Shirt;;23;;27;;;Jakarta - FB Marketplace;Rizal;Tiki;1
odr321;26/01/2018;22:46:48;Robinett Normanell;0615-7514;Cargo Pants;;1;;24;;;Yogyakarta - Whatsapp;Rizal;;2
odr322;22/01/2018;22:14:59;Lea Uzelli;53567-0723;Cargo Pants;;7;;11;;;Yogyakarta - Whatsapp;Elon;JNE;4
odr323;21/01/2018;13:21:01;Hewitt Swainson;59572-630;Oversized T-Shirt;;1;;;;;Jakarta - Whatsapp;Elon;;1
odr324;26/01/2018;06:22:36;Rosene Alliker;61671-004;Oversized T-Shirt;;23;;30;;;Jakarta - Tokopedia;Nami;JNT;3
odr325;11/01/2018;00:23:30;Gregoor Gooms;65044-4085;Oversized T-Shirt;;24;;;;;Bali - Instagram;Rizal;Wahana;2
odr326;08/01/2018;18:54:40;Gaynor Chesley;68599-0203;Oversized T-Shirt;;20;;;;;Bandung - Tokopedia;Wanokuni;Shopee Express;1
odr327;14/01/2018;11:03:57;Bear Brayfield;41415-051;T-Shirt;;5;;33;;;Yogyakarta - Tokopedia;Rizal;POS Indonesia;5
odr328;24/01/2018;08:06:06;Corissa Fenkel;65585-511;Oversized T-Shirt;;4;;;;;Tangerang - Lazada;Rizal;SiCepat;2
odr329;23/01/2018;00:36:15;Freddie Josey;49288-0681;Sweater;;8;;;;;Bali - Instagram;Jeff;SiCepat;1
odr330;12/01/2018;12:45:00;Meier Schechter;50607-1111;Parka Jackets;;24;;;;;Bogor - Tiktok;Rizal;JNE;5
odr331;29/01/2018;10:51:40;Paton Goney;0074-3956;Oversized T-Shirt;;21;;35;;;Tangerang - Shopee;Nami;Shopee Express;3
odr332;07/01/2018;05:32:20;Carlye Graeser;59779-372;Oversized T-Shirt;;16;;32;;;Bogor - Instagram;Abraham;Tiki;4
odr333;12/01/2018;04:56:59;Hugues Marcombe;55154-1493;T-Shirt;;17;;;;;Tangerang - Tokopedia;Nami;SiCepat;1
odr334;24/01/2018;21:47:56;Nanci Greir;49349-283;Oversized T-Shirt;;8;;;;;Jakarta - Whatsapp;Wanokuni;JNT;4
odr335;10/01/2018;01:48:05;Concordia Heddy;0206-3100;Sweater;;21;;;;;Bogor - Lazada;Wanokuni;;5
odr336;21/01/2018;13:50:28;Flem MacDuffie;57337-062;T-Shirt;;22;;;;;Bali - Whatsapp;Abraham;POS Indonesia;2
odr337;03/01/2018;11:38:23;Lucio Favell;63629-1620;T-Shirt;;21;;;;;Depok - FB Marketplace;Mark;POS Indonesia;2
odr338;30/01/2018;00:35:26;Adam Spreull;0054-4604;Oversized T-Shirt;;22;;;;;Jakarta - FB Marketplace;Jeff;Wahana;1
odr339;12/01/2018;08:27:24;Jennica Leate;55777-0100;Mug;;7;;15;;;Bandung - Tokopedia;Abraham;JNE;5
odr340;14/01/2018;22:09:36;Emelia Eberle;68472-096;T-Shirt;;13;;;;;;Elon;POS Indonesia;3
odr341;05/01/2018;16:12:35;Tova Corkel;25021-301;Oversized T-Shirt;;2;;34;;;Depok - Tokopedia;Abraham;Wahana;3
odr342;29/01/2018;20:59:18;Madlin Conneau;55301-615;T-Shirt;;12;;;;;Tangerang - Website;Nami;Shopee Express;1
odr343;22/01/2018;13:43:36;Terrill Winch;49348-306;Oversized T-Shirt;;22;;8;;;Depok - Lazada;Elon;JNT;3
odr344;21/01/2018;23:40:29;Linnet Gullivan;60429-135;Cargo Pants;;1;;;;;Yogyakarta - Lazada;Nami;JNT;4
odr345;03/01/2018;03:46:35;Alonso Atherley;62175-583;T-Shirt;;5;;;;;Tangerang - Tokopedia;Mark;SiCepat;3
odr346;22/01/2018;20:23:02;Gratiana Plum;41268-668;Oversized T-Shirt;;12;;;;;Depok - Lazada;Nami;JNE;4
odr347;03/01/2018;14:45:36;Penrod Conklin;0536-1019;Oversized T-Shirt;;11;;13;;;Yogyakarta - Tiktok;Mark;SiCepat;4
odr348;27/01/2018;02:11:40;Brita Rebanks;68745-1133;T-Shirt;;9;;31;;;Bali - Website;Wanokuni;POS Indonesia;2
odr349;04/01/2018;14:26:24;Kyla Wilflinger;61957-1420;T-Shirt;;12;;31;;;Jakarta - Shopee;Mark;Tiki;2
odr350;10/01/2018;04:26:48;Umeko Rama;36987-2748;T-Shirt;;15;;;;;Bali - Whatsapp;Nami;JNT;2
odr351;07/01/2018;16:28:14;Charla Canas;63304-589;T-Shirt;;3;;;;;Jakarta - Shopee;Rizal;JNE;3
odr352;01/01/2018;18:12:36;Amabel McKendo;66336-603;Oversized T-Shirt;;12;;;;;Jakarta - Whatsapp;Rizal;;1
odr353;06/01/2018;11:35:34;Lulita Roycroft;41520-076;Oversized T-Shirt;;5;;;;;Bandung - Lazada;Abraham;SiCepat;3
odr354;11/01/2018;09:58:12;Harvey McIleen;63029-505;T-Shirt;;16;;22;;;;Abraham;;3
odr355;08/01/2018;11:00:48;Lloyd Craney;66336-776;Sweater;;2;;6;;;Semarang - Website;Mark;JNE;2
odr356;03/01/2018;23:32:25;Seymour Maciejewski;68968-3125;T-Shirt;;22;;10;;;Jakarta - Whatsapp;Rizal;;3
odr357;20/01/2018;18:24:47;Roderigo Marusik;10819-4075;T-Shirt;;23;;;;;Bali - Tiktok;Jeff;Shopee Express;4
odr358;02/01/2018;23:12:24;Nero Suston;59779-248;Parka Jackets;;8;;13;;;Yogyakarta - Tokopedia;Rizal;Wahana;5
odr359;28/01/2018;15:01:37;Abbey Tomney;0699-5751;Topi;;23;;;;;Bandung - Whatsapp;Jeff;Shopee Express;5
odr360;30/01/2018;13:29:40;Donia Waddup;57955-6147;Oversized T-Shirt;;7;;;;;Yogyakarta - Tiktok;Elon;JNE;2
odr361;11/01/2018;08:28:42;Zollie Dawbury;49852-016;T-Shirt;;7;;17;;;Jakarta - Instagram;Wanokuni;;4
odr362;13/01/2018;02:10:00;Stacy Catford;37000-477;Topi;;13;;;;;Semarang - Instagram;Elon;Shopee Express;1
odr363;24/01/2018;12:22:45;Ginelle Witherop;50844-619;Oversized T-Shirt;;9;;;;;Semarang - Instagram;Jeff;Shopee Express;1
odr364;10/01/2018;07:25:19;Bree Gwyn;36800-282;T-Shirt;;18;;24;;;;Mark;JNT;2
odr365;28/01/2018;10:40:15;Hyacinthia Kinahan;55789-2401;Mug;;2;;;;;Tangerang - Whatsapp;Nami;JNE;5
odr366;28/01/2018;21:42:15;Carroll Conklin;62900-4012;Mug;;22;;;;;Tangerang - FB Marketplace;Nami;Wahana;3
odr367;29/01/2018;01:42:57;Tabby Dockree;43598-314;T-Shirt;;21;;;;;Depok - Tokopedia;Elon;Wahana;2
odr368;01/01/2018;20:58:08;Penny Bercevelo;67544-412;Sweater;;17;;17;;;Jakarta - FB Marketplace;Rizal;SiCepat;3
odr369;16/01/2018;14:32:11;Charla Canas;53808-0355;Parka Jackets;;13;;22;;;Semarang - Shopee;Abraham;;5
odr370;27/01/2018;11:22:34;Evanne Godsafe;0703-2191;T-Shirt;;6;;8;;;Semarang - Shopee;Nami;POS Indonesia;5
odr371;10/01/2018;19:26:52;Raphael Bednell;46084-091;T-Shirt;;14;;;;;Bali - Tiktok;Rizal;POS Indonesia;2
odr372;13/01/2018;13:49:47;Kippy Anchor;55910-391;Oversized T-Shirt;;5;;7;;;Tangerang - Tokopedia;Nami;Tiki;1
odr373;22/01/2018;02:03:45;Lissa Gabala;50436-9103;Oversized T-Shirt;;23;;;;;Depok - Tokopedia;Rizal;POS Indonesia;3
odr374;25/01/2018;14:26:30;Romonda Billion;62670-4791;Oversized T-Shirt;;6;;;;;Jakarta - FB Marketplace;Jeff;SiCepat;1
odr375;18/01/2018;09:48:22;Paton Goney;39892-0804;T-Shirt;;18;;;;;Yogyakarta - Tokopedia;Jeff;Tiki;3
odr376;07/01/2018;08:13:38;Amos Lanbertoni;55154-6814;Parka Jackets;;18;;;;;Depok - FB Marketplace;Elon;POS Indonesia;1
odr377;11/01/2018;09:39:15;Susana Brammar;55111-181;Parka Jackets;;21;;;;;Bogor - Whatsapp;Nami;POS Indonesia;3
odr378;12/01/2018;04:49:26;Kain Morrant;41250-374;T-Shirt;;19;;;;;Semarang - Whatsapp;Nami;Wahana;1
odr379;10/01/2018;21:36:50;Bobbee Stollenbeck;43617-3417;Mug;;25;;;;;Yogyakarta - Website;Wanokuni;Wahana;3
odr380;23/01/2018;17:54:32;Seline Bloxland;17156-609;T-Shirt;;16;;;;;Jakarta - Instagram;Rizal;POS Indonesia;4
odr381;01/01/2018;21:34:06;Marie Benham;10893-300;Cargo Pants;;22;;18;;;Bali - Lazada;Wanokuni;POS Indonesia;2
odr382;11/01/2018;18:24:09;Nikki Blakeborough;0228-2981;T-Shirt;;13;;23;;;Semarang - Shopee;Wanokuni;JNE;1
odr383;28/01/2018;08:37:33;Gaynor Chesley;54868-5310;Parka Jackets;;12;;;;;Jakarta - FB Marketplace;Wanokuni;POS Indonesia;5
odr384;30/01/2018;05:34:52;Kayle Wanklin;57955-0134;Oversized T-Shirt;;18;;;;;Semarang - Lazada;Jeff;Shopee Express;5
odr385;19/01/2018;00:49:41;Tova Corkel;42361-035;Sweater;;3;;18;;;Bogor - Tiktok;Abraham;JNT;1
odr386;26/01/2018;03:22:39;Adan Henner;55111-697;T-Shirt;;14;;;;;Tangerang - Tokopedia;Wanokuni;SiCepat;2
odr387;07/01/2018;11:54:54;Clim Antat;0677-1932;T-Shirt;;10;;;;;Jakarta - Tokopedia;Rizal;SiCepat;5
odr388;09/01/2018;01:10:03;Netta Stirrip;0264-4460;Oversized T-Shirt;;2;;;;;Yogyakarta - Tokopedia;Abraham;POS Indonesia;2
odr389;06/01/2018;05:29:43;Norby McGairl;65954-768;Oversized T-Shirt;;24;;34;;;Bandung - Tiktok;Abraham;JNT;1
odr390;18/01/2018;15:54:21;Eward Leschelle;58414-3048;Mug;;22;;;;;;Nami;POS Indonesia;1
odr391;17/01/2018;13:11:38;Vonnie Jendrys;17518-026;T-Shirt;;4;;;;;Semarang - FB Marketplace;Abraham;SiCepat;4
odr392;10/01/2018;01:46:09;Dario Eliez;61958-0406;Oversized T-Shirt;;11;;22;;;;Rizal;Wahana;2
odr393;05/01/2018;12:51:31;Hilliard Paute;63941-161;T-Shirt;;10;;10;;;Bogor - Whatsapp;Mark;JNE;3
odr394;13/01/2018;03:18:23;Napoleon Fogel;0781-5613;T-Shirt;;8;;17;;;Bali - Shopee;Elon;SiCepat;3
odr395;15/01/2018;14:21:10;Del Cuerdale;54569-6187;Oversized T-Shirt;;10;;;;;Bali - FB Marketplace;Wanokuni;Tiki;4
odr396;23/01/2018;17:42:20;Towney Elphee;49358-546;T-Shirt;;20;;;;;Tangerang - Lazada;Jeff;POS Indonesia;2
odr397;04/01/2018;20:53:46;Shay Edens;63941-092;Oversized T-Shirt;;20;;;;;;Abraham;SiCepat;4
odr398;30/01/2018;14:00:00;Gabi Lovart;64679-107;;;16;;;;;Depok - Website;Rizal;JNT;1
