order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating_Fix
odr13693;19/01/2020;05:02:46;Donaugh Balding;63402-302;Sweater;;14;;27;;;Semarang - FB Marketplace;Abraham;POS Indonesia;1
odr13694;16/01/2020;22:36:39;Roda Reedie;53187-230;Topi;;13;;;;;Yogyakarta - Instagram;Mark;Tiki;2
odr13695;21/01/2020;13:08:33;Felicity Primak;64117-153;T-Shirt;;25;;;;;Semarang - Whatsapp;Wanokuni;Tiki;3
odr13696;08/01/2020;12:42:07;Debi Brownsmith;67046-739;;;15;;;;;Yogyakarta - Tokopedia;Rizal;Wahana;2
odr13697;28/01/2020;18:27:40;Libbi Rainforth;55154-3189;T-Shirt;;13;;26;;;Bogor - Whatsapp;Abraham;Tiki;3
odr13698;19/01/2020;03:34:25;Hewitt Swainson;42023-121;Oversized T-Shirt;;21;;;;;;Rizal;SiCepat;5
odr13699;23/01/2020;04:53:36;Donia Gabits;43742-0500;Oversized T-Shirt;;18;;;;;Semarang - Tiktok;Wanokuni;JNE;4
odr13700;28/01/2020;12:54:02;Adam Spreull;0904-5180;Parka Jackets;;22;;;;;Bali - Lazada;Wanokuni;Tiki;5
odr13701;25/01/2020;17:18:28;Cissy Jarry;66184-430;Sweater;;6;;;;;Bali - Website;Wanokuni;;2
odr13702;19/01/2020;03:59:07;Dick Clutheram;36800-300;Topi;;17;;;;;Depok - FB Marketplace;Wanokuni;Tiki;4
odr13703;17/01/2020;01:17:18;Kinny Winks;43063-249;T-Shirt;;18;;34;;;Tangerang - Shopee;Rizal;;4
odr13704;23/01/2020;17:44:55;Melinda Yetton;61734-412;Topi;;16;;5;;;Bali - Whatsapp;Mark;Wahana;2
odr13705;06/01/2020;12:00:46;Darryl Housby;61957-1017;Sweater;;11;;;;;Bandung - Instagram;Elon;;5
odr13706;17/01/2020;21:49:10;Kerby Bolton;57520-0151;Parka Jackets;;17;;15;;;Depok - Website;Rizal;Wahana;2
odr13707;01/01/2020;12:44:34;Pacorro Kervin;52343-047;Sweater;;1;;;;;Bogor - Tiktok;Nami;SiCepat;5
odr13708;26/01/2020;01:15:40;Nerti Greason;13668-134;T-Shirt;;20;;;;;Jakarta - Instagram;Elon;Tiki;4
odr13709;23/01/2020;01:28:18;Umeko Rama;0536-1001;Parka Jackets;;6;;;;;Bandung - Tiktok;Abraham;Wahana;5
odr13710;06/01/2020;22:07:03;Wilmar Geere;64778-1372;;;24;;;;;Semarang - Whatsapp;Jeff;POS Indonesia;4
odr13711;26/01/2020;15:32:04;Artur Hartness;68084-418;Cargo Pants;;4;;;;;Yogyakarta - Tokopedia;Nami;POS Indonesia;
odr13712;05/01/2020;03:16:28;Kris Masters;21695-917;Sweater;;22;;;;;Semarang - Instagram;Mark;JNT;2
odr13713;22/01/2020;23:02:47;Harlen Falconer;54868-1157;Cargo Pants;;17;;;;;Jakarta - Instagram;Wanokuni;SiCepat;1
odr13714;22/01/2020;03:38:23;Corrie Bugler;0363-0724;Parka Jackets;;22;;9;;;Tangerang - Tokopedia;Jeff;;3
odr13715;27/01/2020;03:07:42;Bill Humphris;68645-472;Oversized T-Shirt;;24;;;;;Bogor - FB Marketplace;Abraham;Shopee Express;4
odr13716;12/01/2020;06:23:31;Nikoletta Dugue;75957-002;T-Shirt;;19;;;;;Semarang - Tokopedia;Rizal;JNE;
odr13717;14/01/2020;22:18:22;Jennine Sandhill;36987-2995;Oversized T-Shirt;;20;;10;;;Yogyakarta - Tokopedia;Nami;Wahana;4
odr13718;22/01/2020;15:07:33;Ermengarde Favela;0409-7713;Topi;;2;;13;;;Tangerang - Lazada;Elon;Shopee Express;3
odr13719;05/01/2020;15:52:23;Thedrick Ruscoe;49288-0595;Mug;;19;;7;;;Bali - Whatsapp;Abraham;Shopee Express;4
odr13720;24/01/2020;10:44:55;Sayre Kisby;67457-189;Topi;;19;;;;;;Jeff;Wahana;2
odr13721;15/01/2020;05:43:18;Ilario Rottery;98132-737;Oversized T-Shirt;;12;;17;;;Jakarta - Tokopedia;Jeff;JNT;4
odr13722;06/01/2020;13:49:20;Cinderella Garralts;55154-1875;;;4;;;;;Semarang - Tiktok;Wanokuni;Shopee Express;5
odr13723;22/01/2020;04:49:07;Sue Readitt;0574-2002;Oversized T-Shirt;;19;;;;;Depok - Whatsapp;Jeff;Shopee Express;
odr13724;06/01/2020;21:06:33;Genevieve Burgin;0268-6146;Cargo Pants;;19;;;;;Semarang - Whatsapp;Rizal;Tiki;2
odr13725;24/01/2020;17:17:15;Eveleen Lovie;0013-2650;Mug;;22;;28;;;Bandung - Tokopedia;Mark;Wahana;5
odr13726;10/01/2020;00:37:02;Nesta Klehn;51206-203;Cargo Pants;;22;;;;;Jakarta - Instagram;Nami;Shopee Express;4
odr13727;14/01/2020;07:11:51;Hortense Antoniewicz;42254-218;Oversized T-Shirt;;15;;;;;Jakarta - Website;Wanokuni;;
odr13728;01/01/2020;15:13:27;Burk Darco;49349-924;Sweater;;14;;;;;Tangerang - Shopee;Jeff;JNE;2
odr13729;13/01/2020;07:38:56;Stacy Catford;51531-4250;Sweater;;10;;;;;Bali - Website;Rizal;Wahana;1
odr13730;13/01/2020;10:14:07;Daron Jugging;34666-011;Cargo Pants;;12;;;;;Bandung - Tiktok;Elon;SiCepat;2
odr13731;25/01/2020;17:38:45;Emmalynn Antonik;68400-309;Sweater;;23;;;;;Jakarta - Shopee;Jeff;JNT;3
odr13732;26/01/2020;12:09:54;Moira Duckit;43419-028;Mug;;16;;;;;Tangerang - Instagram;Wanokuni;SiCepat;4
odr13733;08/01/2020;09:30:02;Ellynn Weagener;63029-722;Topi;;2;;;;;Bali - Tiktok;Wanokuni;Tiki;1
odr13734;04/01/2020;13:24:55;Mata Craster;61715-045;Mug;;9;;28;;;Bogor - Website;Mark;;5
odr13735;01/01/2020;12:41:15;Hetti Doulton;42627-261;Mug;;5;;;;;Bandung - Shopee;Mark;Shopee Express;2
odr13736;21/01/2020;20:07:39;Umeko Rama;22408-000;Parka Jackets;;23;;31;;;Bogor - Shopee;Nami;JNE;
odr13737;09/01/2020;13:23:12;Morgan Clery;0615-1393;Cargo Pants;;1;;;;;Tangerang - Tokopedia;Nami;Wahana;1
odr13738;03/01/2020;17:11:45;Freddie Josey;55289-038;T-Shirt;;11;;17;;;Jakarta - Shopee;Mark;JNE;3
odr13739;16/01/2020;17:21:39;Lily Mc Grath;0363-0236;Oversized T-Shirt;;21;;31;;;Bogor - Website;Nami;Tiki;
odr13740;24/01/2020;11:01:44;Bentley Bucknall;41250-046;T-Shirt;;6;;29;;;Depok - Shopee;Wanokuni;;4
odr13741;12/01/2020;01:15:54;Peggie Vauter;28107-007;Mug;;19;;28;;;Bogor - Shopee;Elon;POS Indonesia;1
odr13742;29/01/2020;13:34:55;Dore Ferber;49527-025;Parka Jackets;;15;;18;;;Depok - Tiktok;Rizal;Shopee Express;
odr13743;17/01/2020;19:21:31;Norris Birley;53150-871;Oversized T-Shirt;;13;;31;;;Bogor - Whatsapp;Mark;POS Indonesia;2
odr13744;05/01/2020;12:58:20;Benjy Easen;53808-0784;Sweater;;23;;;;;Yogyakarta - Instagram;Abraham;Tiki;4
odr13745;29/01/2020;04:41:03;Shanan McNeachtain;0591-2508;T-Shirt;;5;;31;;;Yogyakarta - Website;Nami;JNT;
odr13746;15/01/2020;13:57:51;Reynard Chrstine;37000-502;Sweater;;20;;11;;;Depok - Instagram;Abraham;Tiki;
odr13747;22/01/2020;06:16:14;Eddie Stannion;62168-1000;Oversized T-Shirt;;11;;35;;;Tangerang - FB Marketplace;Mark;SiCepat;
odr13748;22/01/2020;03:34:04;Karla Nissle;66336-666;Topi;;23;;;;;Bogor - Lazada;Mark;Wahana;3
odr13749;30/01/2020;18:38:08;Alex Claisse;51393-4008;Parka Jackets;;13;;26;;;Jakarta - Website;Wanokuni;POS Indonesia;2
odr13750;16/01/2020;20:44:00;Elroy Cronshaw;0054-0142;T-Shirt;;9;;9;;;Tangerang - Website;Rizal;Wahana;5
odr13751;10/01/2020;18:00:38;Fianna Kilmartin;54505-329;Sweater;;15;;33;;;Tangerang - FB Marketplace;Elon;POS Indonesia;2
odr13752;23/01/2020;17:30:17;Giselle Girtin;0904-5853;Cargo Pants;;23;;;;;Bandung - Lazada;Jeff;JNT;5
odr13753;11/01/2020;18:56:22;Vick Clackers;48951-1007;Oversized T-Shirt;;5;;;;;Tangerang - Tokopedia;Wanokuni;Tiki;3
odr13754;23/01/2020;13:25:23;Harli Lownie;56062-250;Parka Jackets;;21;;22;;;Tangerang - FB Marketplace;Abraham;JNE;4
odr13755;14/01/2020;19:52:08;Frannie Roselli;27495-010;T-Shirt;;23;;23;;;Tangerang - FB Marketplace;Rizal;JNE;4
odr13756;25/01/2020;20:46:43;Onfroi Iskower;55648-669;Parka Jackets;;22;;10;;;Jakarta - Whatsapp;Elon;Wahana;3
odr13757;10/01/2020;07:21:47;Robbie Yearron;30142-974;Sweater;;19;;13;;;Semarang - Tokopedia;Abraham;Shopee Express;1
odr13758;07/01/2020;14:04:40;Obed Ivanin;65121-884;Sweater;;2;;23;;;Yogyakarta - Tokopedia;Rizal;Tiki;2
odr13759;21/01/2020;04:58:20;Amalia Massy;49738-002;Oversized T-Shirt;;25;;8;;;Bandung - Tokopedia;Rizal;Shopee Express;1
odr13760;07/01/2020;12:15:22;Corrie Gong;63148-252;Oversized T-Shirt;;2;;16;;;Bogor - Shopee;Abraham;Shopee Express;5
odr13761;29/01/2020;04:59:39;Wilmar Geere;76439-251;Topi;;6;;;;;;Rizal;JNT;3
odr13762;14/01/2020;05:35:11;Keven Lindell;68151-4361;Mug;;23;;11;;;Semarang - Instagram;Rizal;Wahana;1
odr13763;06/01/2020;11:10:16;Cissiee Croxall;51346-179;Parka Jackets;;14;;;;;Bogor - Lazada;Abraham;Shopee Express;2
odr13764;18/01/2020;19:16:14;Trefor Pumphrey;17429-010;Parka Jackets;;20;;29;;;Semarang - Tokopedia;Elon;POS Indonesia;5
odr13765;16/01/2020;11:45:17;Lauretta Schubbert;0049-2760;T-Shirt;;22;;33;;;Bogor - Tiktok;Elon;;5
odr13766;17/01/2020;15:17:36;Shay Edens;0115-1911;T-Shirt;;4;;;;;Yogyakarta - Instagram;Rizal;Wahana;1
odr13767;05/01/2020;22:12:11;Halie Tudor;0179-0057;Oversized T-Shirt;;19;;;;;Depok - Shopee;Elon;SiCepat;1
odr13768;23/01/2020;01:31:40;Holden Inglesant;33261-867;Topi;;15;;;;;Depok - Whatsapp;Mark;JNT;5
odr13769;15/01/2020;06:17:47;Kym Grece;68016-192;Oversized T-Shirt;;16;;;;;Bandung - Tokopedia;Elon;JNE;3
odr13770;20/01/2020;13:31:22;Eward Leschelle;0065-0631;Oversized T-Shirt;;8;;21;;;Bogor - Shopee;Jeff;JNE;1
odr13771;14/01/2020;21:47:58;Vicki Worwood;67938-0772;Oversized T-Shirt;;5;;;;;Tangerang - FB Marketplace;Elon;Tiki;
odr13772;06/01/2020;11:15:56;Maurita Linnemann;10544-275;T-Shirt;;8;;10;;;Tangerang - Tokopedia;Nami;JNT;2
odr13773;14/01/2020;09:20:19;Elroy Cronshaw;55910-532;Sweater;;13;;25;;;Yogyakarta - Website;Abraham;Shopee Express;2
odr13774;23/01/2020;21:48:47;Isaiah Verner;54569-5354;T-Shirt;;20;;8;;;Bogor - Lazada;Jeff;Wahana;3
odr13775;18/01/2020;06:52:22;Betteann Glass;51991-073;Parka Jackets;;23;;31;;;Bandung - Website;Mark;SiCepat;5
odr13776;09/01/2020;07:54:12;Doralin Fricke;55154-0911;Oversized T-Shirt;;16;;31;;;Semarang - Whatsapp;Jeff;Shopee Express;4
odr13777;29/01/2020;11:42:49;Dare Huguenet;52233-003;Oversized T-Shirt;;5;;;;;Depok - Tiktok;Rizal;SiCepat;
odr13778;19/01/2020;11:17:08;Melosa Brehat;76384-004;Oversized T-Shirt;;7;;;;;;Mark;JNT;2
odr13779;06/01/2020;08:06:33;Riki Bickerstasse;36987-1668;Parka Jackets;;5;;;;;Jakarta - Whatsapp;Jeff;JNT;4
odr13780;03/01/2020;23:53:26;Stesha O'Fallowne;64679-175;T-Shirt;;23;;26;;;Bandung - Whatsapp;Wanokuni;JNE;1
odr13781;05/01/2020;11:23:04;Rad Allsopp;67979-500;Parka Jackets;;2;;26;;;;Wanokuni;Shopee Express;5
odr13782;20/01/2020;13:31:17;Brewster Marousek;68382-794;Oversized T-Shirt;;19;;;;;Semarang - Instagram;Abraham;POS Indonesia;2
odr13783;10/01/2020;05:07:32;Christian Dulinty;33261-419;Parka Jackets;;16;;9;;;Bogor - Lazada;Abraham;Wahana;5
odr13784;24/01/2020;09:35:49;Gustave Gladbach;33261-908;Mug;;21;;28;;;Tangerang - Instagram;Nami;Shopee Express;
odr13785;05/01/2020;11:39:48;Inger Gloy;57520-0409;Parka Jackets;;22;;;;;Bali - Shopee;Jeff;JNT;4
odr13786;22/01/2020;12:39:23;Waly Snowman;61995-0103;T-Shirt;;11;;;;;Jakarta - Shopee;Elon;SiCepat;4
odr13787;06/01/2020;18:40:30;Leigh Longstaffe;0002-3238;Parka Jackets;;23;;26;;;Tangerang - Website;Mark;Wahana;3
odr13788;04/01/2020;17:23:08;Drud Order;0054-0101;Mug;;19;;;;;Tangerang - FB Marketplace;Jeff;;4
odr13789;22/01/2020;08:19:11;Tome Halkyard;37205-387;Parka Jackets;;14;;;;;Depok - Lazada;Rizal;Tiki;4
odr13790;02/01/2020;21:03:49;Ferd Tomaskov;57520-0705;T-Shirt;;2;;5;;;Bandung - Instagram;Nami;Shopee Express;2
odr13791;01/01/2020;07:23:45;Ailey Wallbutton;55910-300;T-Shirt;;20;;12;;;Yogyakarta - Tokopedia;Mark;Shopee Express;4
odr13792;21/01/2020;14:57:53;Swen Bradneck;55154-5896;Cargo Pants;;22;;;;;Depok - Website;Wanokuni;SiCepat;4
odr13793;11/01/2020;09:39:20;Caye Farnall;63874-203;Oversized T-Shirt;;16;;;;;Yogyakarta - FB Marketplace;Abraham;;5
odr13794;14/01/2020;23:22:00;Chlo Jefferys;59762-0016;;;7;;21;;;Bali - FB Marketplace;Mark;JNE;3
odr13795;04/01/2020;23:20:16;Krissy Seabon;57237-007;Sweater;;14;;17;;;Bogor - Instagram;Elon;SiCepat;1
odr13796;24/01/2020;22:11:04;"L;urette Lie";45802-896;Mug;;2;;6;;;Yogyakarta - Tiktok;Jeff;Tiki;4
odr13797;09/01/2020;07:50:34;Benoite Tolliday;55154-5366;Cargo Pants;;23;;;;;Yogyakarta - Tokopedia;Jeff;POS Indonesia;5
odr13798;26/01/2020;09:57:59;Cello Langforth;42254-291;Oversized T-Shirt;;22;;;;;Bali - FB Marketplace;Jeff;JNT;4
odr13799;05/01/2020;23:51:02;Rolph Castellone;0228-3116;Mug;;5;;26;;;Depok - Website;Jeff;Shopee Express;2
odr13800;16/01/2020;15:24:49;Babb Nolleau;63187-007;Parka Jackets;;8;;35;;;Bandung - Tokopedia;Nami;SiCepat;5
odr13801;19/01/2020;21:20:04;Kathe Lattos;59779-253;Sweater;;22;;;;;Depok - Instagram;Jeff;JNE;2
odr13802;06/01/2020;03:50:44;Dagny Samwaye;58930-015;Mug;;8;;;;;Depok - Instagram;Jeff;Shopee Express;4
odr13803;26/01/2020;19:25:33;Urson O'Hoey;37808-977;Parka Jackets;;8;;26;;;Jakarta - FB Marketplace;Abraham;;5
odr13804;08/01/2020;19:53:25;Benyamin Dericut;55154-9384;Oversized T-Shirt;;21;;;;;Yogyakarta - Lazada;Abraham;SiCepat;2
odr13805;21/01/2020;05:54:48;Ferd Tomaskov;50845-0137;T-Shirt;;16;;;;;Semarang - Website;Nami;Shopee Express;4
odr13806;22/01/2020;00:13:16;Justinn Loader;63323-162;Oversized T-Shirt;;8;;;;;Jakarta - Tokopedia;Elon;Shopee Express;2
odr13807;02/01/2020;14:04:14;Gan Castagne;48951-8253;T-Shirt;;22;;;;;Semarang - Website;Rizal;JNT;
odr13808;18/01/2020;16:36:08;Sella Leist;64720-128;T-Shirt;;20;;;;;Depok - Tokopedia;Abraham;Wahana;1
odr13809;22/01/2020;23:03:49;Emmalynn Antonik;21695-961;T-Shirt;;20;;;;;Bogor - Tokopedia;Wanokuni;Shopee Express;1
odr13810;25/01/2020;20:42:12;Wallie Pitcaithly;66336-915;Cargo Pants;;24;;20;;;Bogor - Shopee;Rizal;SiCepat;1
odr13811;23/01/2020;15:55:45;Mufinella Codling;62175-580;Topi;;2;;;;;Bali - FB Marketplace;Abraham;JNT;2
odr13812;18/01/2020;23:36:53;Alane Morat;0245-0215;Mug;;6;;;;;Bali - Lazada;Nami;Shopee Express;5
odr13813;27/01/2020;21:16:50;Joellen Corzor;54973-3102;T-Shirt;;23;;;;;Bandung - Tokopedia;Rizal;JNT;4
odr13814;02/01/2020;23:54:44;Emmalynn Antonik;48951-7006;Oversized T-Shirt;;6;;;;;Semarang - FB Marketplace;Nami;JNE;4
odr13815;09/01/2020;12:57:24;Babb Nolleau;63783-009;Cargo Pants;;25;;;;;Yogyakarta - Lazada;Jeff;POS Indonesia;
odr13816;10/01/2020;02:05:43;Herc Aguirrezabal;0555-0211;Topi;;2;;;;;Bali - Shopee;Abraham;SiCepat;4
odr13817;16/01/2020;19:04:00;Hamlen Peaurt;50242-072;Mug;;25;;20;;;Bogor - Website;Abraham;JNE;1
odr13818;22/01/2020;23:46:10;Rosanna Rappoport;52959-978;Topi;;22;;;;;Yogyakarta - Shopee;Wanokuni;SiCepat;
odr13819;06/01/2020;08:33:25;Herb Grigoliis;63629-4605;Mug;;12;;32;;;Bali - Tiktok;Elon;JNE;2
odr13820;23/01/2020;03:41:10;Rubi Riddle;36987-2712;Mug;;8;;20;;;Tangerang - FB Marketplace;Abraham;JNE;4
odr13821;09/01/2020;00:50:55;Sharai Slarke;0574-0122;Sweater;;22;;;;;Yogyakarta - Tiktok;Mark;SiCepat;4
odr13822;06/01/2020;02:41:35;Bree Gwyn;0093-0926;T-Shirt;;18;;;;;Bandung - Whatsapp;Abraham;JNT;1
odr13823;21/01/2020;13:25:46;Constantia Payley;67172-494;Parka Jackets;;21;;;;;Depok - Instagram;Jeff;;5
odr13824;09/01/2020;16:34:48;Ruprecht Osment;51672-5294;Parka Jackets;;20;;29;;;Depok - Instagram;Rizal;;3
odr13825;28/01/2020;05:23:36;Hannah Fortnam;0187-2303;Mug;;10;;;;;Bogor - Lazada;Nami;JNT;1
odr13826;01/01/2020;19:16:13;Tess Heads;0378-0085;Topi;;3;;26;;;Tangerang - Instagram;Mark;JNT;
odr13827;14/01/2020;06:00:15;Ebonee Nelane;11523-7183;Topi;;9;;;;;Tangerang - Tiktok;Nami;Shopee Express;2
odr13828;08/01/2020;23:35:27;Ellie Klimt;36987-2900;Oversized T-Shirt;;23;;;;;Jakarta - Website;Nami;JNE;2
odr13829;28/01/2020;10:48:37;Brit Denys;64092-010;T-Shirt;;23;;17;;;;Rizal;SiCepat;
odr13830;26/01/2020;21:57:02;Mikey Kless;41167-0501;Topi;;16;;10;;;Bogor - Instagram;Wanokuni;JNE;1
odr13831;05/01/2020;15:44:45;Read Fallow;0338-0687;Oversized T-Shirt;;13;;;;;Yogyakarta - Lazada;Jeff;POS Indonesia;4
odr13832;08/01/2020;05:02:15;Brendin Barkess;55714-2210;Oversized T-Shirt;;17;;;;;Bogor - Shopee;Jeff;Shopee Express;4
odr13833;21/01/2020;12:08:59;Nike McCarty;55315-559;Cargo Pants;;12;;;;;Jakarta - FB Marketplace;Mark;POS Indonesia;4
odr13834;16/01/2020;02:24:09;Bessy Brackpool;55319-291;Mug;;15;;;;;Depok - Whatsapp;Mark;Shopee Express;4
odr13835;09/01/2020;09:46:12;Richmond Massingham;54868-2974;Topi;;22;;30;;;Jakarta - Whatsapp;Jeff;JNE;2
odr13836;10/01/2020;04:35:15;Rockey Fiennes;30142-179;Oversized T-Shirt;;12;;16;;;Bandung - Instagram;Elon;Tiki;4
odr13837;02/01/2020;01:28:58;Ainslie Scothorn;60429-096;Sweater;;5;;;;;Yogyakarta - Whatsapp;Mark;SiCepat;5
odr13838;11/01/2020;18:47:20;Claudette Handes;42806-013;T-Shirt;;9;;;;;Bali - Lazada;Abraham;;5
odr13839;23/01/2020;22:07:04;Calv Stinchcombe;42799-404;Oversized T-Shirt;;8;;;;;Semarang - Whatsapp;Abraham;Tiki;5
odr13840;09/01/2020;22:56:45;Adam Spreull;59667-0020;Parka Jackets;;22;;;;;;Nami;JNE;3
odr13841;10/01/2020;02:29:06;Ailee Ayliff;47682-406;Oversized T-Shirt;;24;;20;;;Semarang - Website;Mark;JNE;1
odr13842;30/01/2020;04:08:38;Dorothea Linney;57955-1806;T-Shirt;;21;;27;;;Yogyakarta - Instagram;Nami;Shopee Express;5
odr13843;04/01/2020;11:50:38;Mariam McKim;49643-010;Mug;;25;;18;;;Jakarta - Whatsapp;Jeff;POS Indonesia;2
odr13844;21/01/2020;01:20:19;Garik Tomaszek;50988-451;Topi;;6;;;;;Bandung - Whatsapp;Mark;JNT;3
odr13845;19/01/2020;08:17:18;Inga Sekulla;52959-734;Sweater;;11;;;;;Yogyakarta - Tokopedia;Rizal;Shopee Express;5
odr13846;04/01/2020;12:52:55;Coraline Bertwistle;51670-100;Mug;;2;;34;;;Bali - Website;Rizal;JNT;1
odr13847;17/01/2020;14:01:55;Dagny Samwaye;54473-222;Mug;;24;;10;;;Bandung - Whatsapp;Rizal;Wahana;2
odr13848;19/01/2020;17:13:43;Thorvald Rawstron;59148-003;Sweater;;6;;;;;Depok - Shopee;Wanokuni;SiCepat;1
odr13849;28/01/2020;02:57:31;Chicky Boosey;54569-3177;Cargo Pants;;1;;;;;Bogor - Tiktok;Jeff;JNE;2
odr13850;15/01/2020;13:45:34;Annabela Ockendon;60505-0753;Topi;;21;;;;;Yogyakarta - Shopee;Mark;JNT;3
odr13851;03/01/2020;22:41:35;Matilda Fortman;49738-694;T-Shirt;;19;;20;;;Semarang - Whatsapp;Abraham;POS Indonesia;5
odr13852;14/01/2020;00:21:18;Lilia Batchelour;68472-072;Mug;;17;;8;;;Bandung - FB Marketplace;Mark;Tiki;5
odr13853;20/01/2020;03:33:44;Tierney Morshead;52686-337;Sweater;;11;;;;;Depok - Shopee;Nami;Tiki;4
odr13854;07/01/2020;10:37:54;Janek Portwaine;36987-1384;Cargo Pants;;19;;34;;;Depok - Tokopedia;Wanokuni;;5
odr13855;26/01/2020;09:55:36;Athena Allenby;65044-1661;Oversized T-Shirt;;21;;28;;;Bogor - Lazada;Jeff;Shopee Express;5
odr13856;03/01/2020;05:45:58;Kip Pelman;21695-760;T-Shirt;;22;;;;;Depok - Tiktok;Jeff;Wahana;2
odr13857;01/01/2020;08:35:52;Barbara-anne Yurenin;67253-381;Parka Jackets;;11;;;;;Bandung - Shopee;Mark;Shopee Express;2
odr13858;24/01/2020;06:20:24;Andrej Brackstone;54868-2064;;;15;;;;;Yogyakarta - Shopee;Mark;Shopee Express;4
odr13859;18/01/2020;01:52:45;Brady Abthorpe;0187-3100;Oversized T-Shirt;;8;;10;;;Depok - FB Marketplace;Nami;POS Indonesia;3
odr13860;25/01/2020;06:03:40;Chere Rubes;0113-0096;Cargo Pants;;19;;;;;Depok - Whatsapp;Elon;JNE;4
odr13861;17/01/2020;23:07:16;Wilmette Sapshed;61601-1117;Parka Jackets;;8;;;;;Yogyakarta - Lazada;Wanokuni;JNE;1
odr13862;13/01/2020;15:57:59;Kendell Folan;29860-002;Parka Jackets;;24;;;;;Bali - Tokopedia;Mark;JNE;1
odr13863;04/01/2020;19:10:43;Ilario Rottery;23916-1234;T-Shirt;;9;;;;;Depok - Website;Nami;Wahana;5
odr13864;28/01/2020;23:10:47;Moina Durant;68462-141;Sweater;;20;;;;;Semarang - Tokopedia;Rizal;JNT;3
odr13865;08/01/2020;13:41:03;Jonathon Stroton;59762-0030;T-Shirt;;17;;31;;;Bandung - FB Marketplace;Wanokuni;JNT;4
odr13866;01/01/2020;20:28:27;Verney Jacobovitz;62547-001;Mug;;12;;14;;;Bogor - FB Marketplace;Wanokuni;JNE;1
odr13867;19/01/2020;06:53:17;Vick Clackers;63874-230;Mug;;17;;20;;;Jakarta - Website;Abraham;;1
odr13868;01/01/2020;08:44:57;Brandon Widdecombe;50242-051;Sweater;;2;;19;;;Semarang - Tokopedia;Nami;JNE;3
odr13869;16/01/2020;13:23:45;Gerrie Tennock;63629-1611;Oversized T-Shirt;;19;;;;;Yogyakarta - Shopee;Wanokuni;SiCepat;2
odr13870;12/01/2020;01:15:06;Anthiathia Seppey;76282-210;Mug;;4;;8;;;Depok - Instagram;Abraham;Wahana;5
odr13871;03/01/2020;05:51:20;Drona Keates;52584-061;Mug;;22;;14;;;Semarang - Instagram;Mark;Wahana;4
odr13872;30/01/2020;14:54:08;Molli Cothey;36987-2518;T-Shirt;;6;;14;;;Tangerang - FB Marketplace;Wanokuni;Shopee Express;5
odr13873;06/01/2020;22:07:13;Riki Bickerstasse;58407-625;Parka Jackets;;11;;;;;Semarang - Lazada;Mark;POS Indonesia;3
odr13874;12/01/2020;10:51:24;Nolan Redley;55910-935;Cargo Pants;;9;;;;;Depok - Tiktok;Mark;;4
odr13875;04/01/2020;13:27:06;Marena Penvarden;64543-097;T-Shirt;;18;;;;;Yogyakarta - Whatsapp;Elon;JNE;4
odr13876;02/01/2020;15:20:37;Carroll Conklin;54575-126;Oversized T-Shirt;;23;;;;;Bogor - Website;Wanokuni;Tiki;5
odr13877;05/01/2020;23:40:37;Clive Ciabatteri;10812-508;Mug;;2;;27;;;Yogyakarta - Tiktok;Jeff;;5
odr13878;18/01/2020;22:48:45;Quinton Bussell;0603-3443;Topi;;16;;;;;Bali - Lazada;Rizal;;4
odr13879;16/01/2020;03:14:00;Mischa Plowman;55312-318;Sweater;;2;;;;;Bogor - Shopee;Elon;POS Indonesia;5
odr13880;13/01/2020;02:28:30;Isabeau Leney;36987-1730;Sweater;;14;;;;;Yogyakarta - Tokopedia;Wanokuni;JNT;5
odr13881;06/01/2020;09:34:37;Ainslie Scothorn;0093-7364;Cargo Pants;;11;;13;;;;Abraham;POS Indonesia;4
odr13882;28/01/2020;12:19:23;Emelia Eberle;54726-0500;Sweater;;17;;;;;;Mark;SiCepat;1
odr13883;02/01/2020;10:44:11;Lea Uzelli;61727-335;Oversized T-Shirt;;25;;15;;;Semarang - Tiktok;Elon;JNE;
odr13884;07/01/2020;10:49:04;Lucio Favell;68462-473;T-Shirt;;9;;24;;;Bandung - Shopee;Wanokuni;Shopee Express;3
odr13885;22/01/2020;06:22:56;Latia Landsborough;59262-100;Oversized T-Shirt;;13;;29;;;Semarang - Shopee;Wanokuni;Wahana;1
odr13886;18/01/2020;08:18:25;Cherice Trowler;49999-487;Sweater;;10;;;;;Bandung - Whatsapp;Wanokuni;POS Indonesia;
odr13887;04/01/2020;20:16:20;Hyatt Grob;47593-477;Mug;;21;;;;;Bali - Whatsapp;Wanokuni;Tiki;4
odr13888;17/01/2020;06:39:29;Muhammad Agget;0409-2988;Cargo Pants;;9;;34;;;Tangerang - Tokopedia;Jeff;Tiki;4
odr13889;24/01/2020;15:24:10;Modestine Khomishin;49852-001;Oversized T-Shirt;;5;;22;;;Tangerang - Instagram;Wanokuni;Shopee Express;2
odr13890;06/01/2020;02:56:21;Katrina Sisnett;54005-0002;Oversized T-Shirt;;15;;;;;Semarang - FB Marketplace;Abraham;Shopee Express;1
odr13891;06/01/2020;20:00:36;Claudelle Emes;57243-403;Parka Jackets;;20;;18;;;Depok - Lazada;Abraham;Tiki;5
