order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating
odr7731;30/01/2019;14:45:31;Ulrikaumeko Dunican;16714-372;T-Shirt;;7;;;;;Depok - Tiktok;Mark;JNT;1
odr7732;30/01/2019;01:15:58;Lemmy Goldie;52125-306;Cargo Pants;;3;;26;;;Bogor - Website;Nami;JNE;3
odr7733;10/01/2019;13:27:27;Cob Sinnocke;54569-6118;T-Shirt;;19;;;;;Bandung - Tiktok;Abraham;Wahana;1
odr7734;13/01/2019;03:04:21;Terencio Santos;0069-4015;Sweater;;14;;;;;Semarang - Lazada;Rizal;Tiki;1
odr7735;26/01/2019;19:41:35;Charla Canas;63843-465;Topi;;6;;32;;;Tangerang - Shopee;Nami;Shopee Express;
odr7736;08/01/2019;23:33:51;Jena Ville;42507-234;Oversized T-Shirt;;9;;;;;Depok - Lazada;Rizal;JNT;3
odr7737;23/01/2019;22:02:29;Richardo Goves;52125-868;Oversized T-Shirt;;23;;;;;;Wanokuni;JNT;2
odr7738;23/01/2019;16:45:45;Monica Fletham;37808-167;Topi;;23;;;;;Jakarta - Whatsapp;Nami;Tiki;5
odr7739;03/01/2019;20:01:33;Janek Portwaine;21695-818;Mug;;25;;22;;;Semarang - Lazada;Jeff;Tiki;5
odr7740;27/01/2019;02:19:17;Sybilla Casiero;53489-650;Mug;;1;;26;;;Tangerang - Shopee;Mark;POS Indonesia;5
odr7741;19/01/2019;15:29:50;Harwilll Bridgland;35356-797;Oversized T-Shirt;;17;;;;;Bali - Tiktok;Abraham;JNT;
odr7742;20/01/2019;02:53:07;Kristopher Skinley;49643-017;T-Shirt;;17;;;;;Yogyakarta - Tiktok;Rizal;SiCepat;3
odr7743;25/01/2019;07:10:35;Cly Arnall;49580-1108;Oversized T-Shirt;;25;;;;;Bandung - Tokopedia;Elon;POS Indonesia;
odr7744;16/01/2019;17:57:48;Jonathon Stroton;49999-053;Sweater;;11;;;;;;Jeff;Shopee Express;5
odr7745;10/01/2019;17:16:24;Tessa Scriviner;54569-1229;T-Shirt;;7;;;;;Bandung - Whatsapp;Jeff;SiCepat;3
odr7746;03/01/2019;15:47:12;Brady Abthorpe;42421-716;Mug;;1;;27;;;;Nami;SiCepat;3
odr7747;03/01/2019;08:44:54;Genvieve Savery;58468-1983;Oversized T-Shirt;;2;;;;;Bogor - Shopee;Jeff;;
odr7748;06/01/2019;01:37:03;Gabi Lovart;42571-104;Mug;;8;;;;;Jakarta - FB Marketplace;Nami;Wahana;1
odr7749;29/01/2019;09:49:10;Dusty Warn;41167-0172;Topi;;6;;34;;;Semarang - Whatsapp;Rizal;Wahana;1
odr7750;24/01/2019;17:09:31;Cesaro MacNulty;50184-1027;Parka Jackets;;21;;;;;Jakarta - Instagram;Elon;Wahana;1
odr7751;14/01/2019;01:13:17;Bernardina Gemlbett;0781-1635;Parka Jackets;;12;;;;;;Wanokuni;Shopee Express;5
odr7752;13/01/2019;14:07:56;Donia Waddup;50988-295;Oversized T-Shirt;;7;;;;;Bali - Website;Nami;POS Indonesia;1
odr7753;05/01/2019;07:44:46;Hayes Skamell;44224-0006;;;16;;33;;;Bandung - Lazada;Elon;SiCepat;1
odr7754;01/01/2019;01:36:43;Rudyard Goodier;59579-004;Oversized T-Shirt;;18;;;;;Bandung - Instagram;Abraham;Tiki;3
odr7755;08/01/2019;07:17:59;Jazmin Spirritt;51830-054;Sweater;;5;;;;;Jakarta - Instagram;Wanokuni;JNE;2
odr7756;18/01/2019;05:27:39;Xever Dionisi;64778-1379;Cargo Pants;;12;;25;;;Semarang - Shopee;Mark;Wahana;4
odr7757;25/01/2019;20:40:10;Harlen Falconer;33261-367;T-Shirt;;18;;;;;Bogor - Lazada;Abraham;Shopee Express;
odr7758;28/01/2019;08:55:24;Diarmid Chaffey;0074-3025;Oversized T-Shirt;;12;;;;;Tangerang - Tokopedia;Abraham;POS Indonesia;2
odr7759;17/01/2019;11:51:14;Towney Elphee;0168-0012;Parka Jackets;;1;;22;;;Semarang - Shopee;Elon;Wahana;5
odr7760;20/01/2019;10:22:14;Marie Benham;54868-6271;T-Shirt;;9;;14;;;Yogyakarta - Instagram;Mark;Shopee Express;1
odr7761;26/01/2019;01:17:49;Janean Jiru;50184-6200;Cargo Pants;;3;;14;;;Bandung - FB Marketplace;Mark;JNT;1
odr7762;17/01/2019;10:22:48;Olav Summers;43128-115;Oversized T-Shirt;;12;;;;;Semarang - Tiktok;Rizal;JNT;3
odr7763;26/01/2019;00:50:27;Kurt Alexandre;37012-626;Cargo Pants;;10;;26;;;Semarang - Website;Mark;Wahana;3
odr7764;22/01/2019;19:05:19;Gennifer Goodchild;16714-226;Cargo Pants;;7;;;;;Tangerang - Tokopedia;Elon;POS Indonesia;
odr7765;24/01/2019;16:25:18;Dulcinea Karadzas;54868-4789;Sweater;;10;;29;;;Tangerang - Lazada;Wanokuni;Tiki;3
odr7766;30/01/2019;21:22:15;Ellie Klimt;53150-315;Mug;;16;;;;;Tangerang - Instagram;Elon;POS Indonesia;1
odr7767;06/01/2019;17:44:47;Kyla Wilflinger;42291-531;;;10;;;;;Jakarta - FB Marketplace;Mark;Wahana;1
odr7768;20/01/2019;20:25:48;Kaiser Jirick;61957-1030;T-Shirt;;4;;21;;;Yogyakarta - Lazada;Nami;Tiki;
odr7769;12/01/2019;07:05:09;Benyamin Dericut;68084-127;T-Shirt;;22;;;;;Jakarta - Shopee;Jeff;JNE;4
odr7770;29/01/2019;23:31:54;Nesta Excell;65862-549;Sweater;;6;;;;;Depok - Website;Rizal;JNT;4
odr7771;09/01/2019;19:55:07;Maura Kalisch;68151-2456;T-Shirt;;2;;;;;Bali - Whatsapp;Rizal;Shopee Express;5
odr7772;22/01/2019;00:08:15;Estrella Grollmann;58414-3046;Parka Jackets;;21;;;;;Yogyakarta - Whatsapp;Abraham;POS Indonesia;2
odr7773;15/01/2019;15:16:06;Sig Elks;0573-0556;Mug;;23;;17;;;Tangerang - Website;Mark;POS Indonesia;3
odr7774;13/01/2019;02:16:32;Jeana Adamovicz;59779-656;T-Shirt;;11;;;;;Semarang - Whatsapp;Mark;;
odr7775;08/01/2019;12:04:47;Aldis Laurant;58118-1342;Oversized T-Shirt;;13;;31;;;Depok - Tokopedia;Mark;Shopee Express;
odr7776;07/01/2019;08:07:10;Vern Emeny;47682-077;Mug;;12;;17;;;;Wanokuni;POS Indonesia;5
odr7777;24/01/2019;02:47:57;Vonni Pavese;16714-611;T-Shirt;;3;;;;;Semarang - Whatsapp;Nami;Wahana;1
odr7778;11/01/2019;08:02:27;Humfrey Boreland;49781-018;Oversized T-Shirt;;14;;17;;;Jakarta - Lazada;Mark;POS Indonesia;5
odr7779;25/01/2019;13:38:15;Almira Attwood;64764-884;Oversized T-Shirt;;11;;23;;;Tangerang - Tiktok;Wanokuni;Shopee Express;
odr7780;17/01/2019;22:53:07;Lavina Galbreth;76472-1129;Cargo Pants;;20;;34;;;Yogyakarta - Tiktok;Jeff;Wahana;4
odr7781;06/01/2019;13:40:01;Rosanna Rappoport;37000-744;T-Shirt;;4;;15;;;Jakarta - Shopee;Mark;Shopee Express;3
odr7782;02/01/2019;00:25:58;Cordelie O' Timony;21695-416;;;5;;25;;;Yogyakarta - Tokopedia;Wanokuni;Tiki;
odr7783;28/01/2019;18:35:50;Fraser Marl;43596-0022;Cargo Pants;;3;;;;;Jakarta - Tiktok;Elon;Shopee Express;2
odr7784;26/01/2019;02:27:55;Ester Di Ruggiero;0009-5400;T-Shirt;;13;;33;;;Yogyakarta - Shopee;Nami;POS Indonesia;4
odr7785;03/01/2019;00:26:20;Regine Mary;68745-1133;;;3;;;;;Bogor - Tiktok;Mark;Shopee Express;4
odr7786;24/01/2019;15:21:06;Portia Wybern;50544-001;Oversized T-Shirt;;1;;;;;Yogyakarta - Instagram;Rizal;JNE;3
odr7787;21/01/2019;05:47:52;Marje Hinsch;61047-770;Parka Jackets;;12;;15;;;Bandung - Lazada;Wanokuni;SiCepat;4
odr7788;19/01/2019;13:38:49;Chelsae Faughnan;76485-1015;Mug;;18;;;;;Jakarta - Tiktok;Rizal;Shopee Express;3
odr7789;26/01/2019;20:48:24;Jerry Antram;0268-0004;T-Shirt;;3;;7;;;Tangerang - Shopee;Abraham;Tiki;2
odr7790;18/01/2019;14:50:45;Frazer Lenham;49288-0184;Oversized T-Shirt;;8;;;;;Bogor - Whatsapp;Nami;JNT;5
odr7791;26/01/2019;10:30:37;Inga Sekulla;42549-541;Parka Jackets;;15;;;;;Bogor - Tiktok;Elon;POS Indonesia;4
odr7792;24/01/2019;20:07:19;Sharon Gilbertson;12634-183;Topi;;3;;22;;;Jakarta - Tiktok;Wanokuni;SiCepat;
odr7793;06/01/2019;23:58:47;Laird Sidery;49349-733;Sweater;;12;;;;;Jakarta - Lazada;Wanokuni;Tiki;2
odr7794;14/01/2019;14:46:45;Steve Clack;50730-4101;Oversized T-Shirt;;9;;;;;Bogor - Instagram;Rizal;JNT;3
odr7795;24/01/2019;13:14:29;Kinny Winks;49288-0793;T-Shirt;;12;;;;;Bandung - Shopee;Wanokuni;JNT;1
odr7796;12/01/2019;18:05:21;Ailee Ayliff;43063-332;Cargo Pants;;14;;;;;Jakarta - Lazada;Elon;POS Indonesia;3
odr7797;26/01/2019;01:47:49;Netta Stirrip;55316-130;Mug;;8;;;;;Tangerang - Lazada;Rizal;Wahana;1
odr7798;02/01/2019;21:37:09;Hyacinthia Kinahan;68016-119;Sweater;;18;;;;;Tangerang - Instagram;Jeff;Shopee Express;1
odr7799;16/01/2019;17:47:51;Cordy Hibbart;55154-6921;Cargo Pants;;6;;;;;Bandung - Shopee;Nami;JNE;3
odr7800;03/01/2019;19:49:54;Constantia Hattigan;0603-1011;Sweater;;21;;;;;Semarang - Whatsapp;Nami;SiCepat;5
odr7801;10/01/2019;06:29:23;Derril Rodell;53135-836;T-Shirt;;15;;;;;Jakarta - FB Marketplace;Rizal;Shopee Express;4
odr7802;29/01/2019;15:24:21;Ame Gillman;52731-7041;T-Shirt;;18;;16;;;Depok - Tiktok;Jeff;Shopee Express;2
odr7803;26/01/2019;09:30:14;Read Fallow;51346-222;T-Shirt;;10;;;;;Yogyakarta - Whatsapp;Elon;Shopee Express;4
odr7804;25/01/2019;06:29:08;Angelia Samber;52380-0101;Parka Jackets;;7;;;;;Tangerang - Website;Abraham;Tiki;3
odr7805;02/01/2019;11:12:47;Gan Castagne;36800-357;Topi;;21;;;;;Bali - Website;Mark;POS Indonesia;5
odr7806;17/01/2019;03:55:23;Kat Snookes;33992-4952;Parka Jackets;;21;;;;;;Jeff;Shopee Express;4
odr7807;11/01/2019;23:14:57;Kile Artist;48951-3005;Sweater;;10;;;;;Bandung - Tokopedia;Rizal;SiCepat;3
odr7808;16/01/2019;19:13:59;Mayne Eliaz;50383-050;Sweater;;25;;15;;;Tangerang - FB Marketplace;Jeff;SiCepat;1
odr7809;20/01/2019;15:13:38;Lisa Bakewell;58980-624;Sweater;;22;;18;;;Bali - Whatsapp;Jeff;SiCepat;5
odr7810;28/01/2019;02:34:45;Parker Sallowaye;21695-526;T-Shirt;;1;;;;;Bali - FB Marketplace;Jeff;Wahana;2
odr7811;15/01/2019;19:42:10;Urson O'Hoey;49035-327;Mug;;16;;;;;Bandung - Tokopedia;Rizal;SiCepat;5
odr7812;02/01/2019;07:32:06;Hesther Okker;60505-0189;T-Shirt;;4;;6;;;Bali - Instagram;Jeff;Tiki;2
odr7813;08/01/2019;13:53:45;Emmalynn Antonik;42254-177;Sweater;;7;;20;;;Yogyakarta - Instagram;Elon;SiCepat;
odr7814;02/01/2019;09:35:36;Dougy Mathissen;54575-336;Sweater;;7;;5;;;Yogyakarta - Lazada;Rizal;;5
odr7815;03/01/2019;09:48:33;Lindsy Tordoff;61314-238;Sweater;;13;;;;;Jakarta - Tokopedia;Abraham;JNT;1
odr7816;27/01/2019;02:14:16;Carlye Graeser;60429-065;T-Shirt;;7;;17;;;Bogor - Whatsapp;Rizal;JNE;2
odr7817;09/01/2019;23:26:05;Manon Barnwall;75916-3024;Cargo Pants;;4;;;;;Tangerang - Tiktok;Nami;Tiki;3
odr7818;10/01/2019;16:35:42;Robinett Normanell;41520-079;T-Shirt;;18;;;;;Tangerang - Instagram;Mark;JNT;2
odr7819;22/01/2019;02:38:17;Vincents de Merida;49288-0324;Mug;;4;;30;;;Tangerang - Tokopedia;Elon;Wahana;3
odr7820;15/01/2019;11:28:49;Sig Elks;0904-6238;Oversized T-Shirt;;10;;15;;;Bogor - Instagram;Wanokuni;SiCepat;5
odr7821;30/01/2019;12:05:44;Alane Morat;76126-027;Cargo Pants;;24;;;;;Tangerang - Instagram;Jeff;Tiki;3
odr7822;12/01/2019;12:17:06;Cissiee Croxall;51531-2825;Cargo Pants;;24;;;;;Bandung - Shopee;Rizal;Wahana;3
odr7823;29/01/2019;18:21:44;Portia Wybern;15127-938;T-Shirt;;14;;;;;Yogyakarta - Tokopedia;Wanokuni;Wahana;3
odr7824;09/01/2019;08:10:12;Althea Dibbin;52533-080;Topi;;11;;33;;;Bogor - Website;Nami;JNT;2
odr7825;12/01/2019;11:18:10;Wilmette Sapshed;0615-7747;Oversized T-Shirt;;24;;;;;Bali - Website;Elon;Tiki;2
odr7826;09/01/2019;14:30:43;Jemmie Dudleston;68258-8976;Sweater;;19;;;;;Tangerang - Instagram;Wanokuni;POS Indonesia;3
odr7827;08/01/2019;17:48:58;Etan Rand;55648-926;Sweater;;1;;17;;;Bali - FB Marketplace;Nami;Shopee Express;3
odr7828;09/01/2019;14:45:28;Lea Uzelli;67046-108;Parka Jackets;;4;;;;;Jakarta - FB Marketplace;Rizal;SiCepat;
odr7829;03/01/2019;01:45:47;Leighton Cowoppe;55154-9379;Topi;;14;;;;;;Jeff;Wahana;2
odr7830;04/01/2019;16:02:50;Phillipe Rankcom;52125-862;Topi;;21;;;;;Tangerang - Tokopedia;Nami;Shopee Express;1
odr7831;09/01/2019;16:08:24;Marena Duchart;68151-5049;Oversized T-Shirt;;13;;14;;;Tangerang - Whatsapp;Nami;POS Indonesia;5
odr7832;12/01/2019;15:27:47;Berke Beckitt;57955-5121;Mug;;11;;;;;Bandung - Tokopedia;Wanokuni;;4
odr7833;22/01/2019;04:21:20;Anselma Volage;36987-2114;Oversized T-Shirt;;1;;;;;Semarang - FB Marketplace;Rizal;Shopee Express;2
odr7834;23/01/2019;10:38:05;Elinore Butting;69097-128;Oversized T-Shirt;;2;;31;;;Jakarta - Instagram;Wanokuni;Tiki;2
odr7835;23/01/2019;23:15:37;Amos Lanbertoni;49999-881;Topi;;1;;35;;;Bali - Tiktok;Nami;Shopee Express;3
odr7836;18/01/2019;18:26:13;Kerby Bolton;63868-803;Mug;;1;;;;;Jakarta - Tokopedia;Abraham;POS Indonesia;3
odr7837;05/01/2019;15:55:29;Barbara-anne Yurenin;70253-078;Oversized T-Shirt;;6;;;;;Bali - Whatsapp;Mark;;3
odr7838;05/01/2019;07:00:11;Heida Frenchum;52125-536;Parka Jackets;;18;;12;;;Semarang - Shopee;Jeff;SiCepat;
odr7839;13/01/2019;08:32:34;Rafaelita Domb;0206-8859;Sweater;;15;;12;;;Depok - Instagram;Wanokuni;;5
odr7840;09/01/2019;13:03:25;Madelena Larmour;0781-5181;;;13;;29;;;Bogor - Tokopedia;Rizal;POS Indonesia;1
odr7841;09/01/2019;08:12:39;Urson O'Hoey;0178-0716;Oversized T-Shirt;;11;;;;;Semarang - Lazada;Jeff;POS Indonesia;1
odr7842;27/01/2019;13:12:44;Donia Gabits;50844-548;Sweater;;11;;;;;Semarang - FB Marketplace;Jeff;Shopee Express;1
odr7843;11/01/2019;10:19:59;Carrol Jaszczak;37000-327;Cargo Pants;;20;;;;;Semarang - Lazada;Elon;Wahana;2
odr7844;02/01/2019;23:17:12;Skell Hackin;63187-116;Topi;;10;;6;;;Bogor - Tiktok;Abraham;SiCepat;4
odr7845;16/01/2019;03:17:49;Vincents de Merida;68745-2003;Oversized T-Shirt;;11;;34;;;Yogyakarta - Tiktok;Abraham;POS Indonesia;5
odr7846;11/01/2019;03:56:41;Torey Dwane;11673-230;Cargo Pants;;2;;;;;Tangerang - Lazada;Abraham;JNE;4
odr7847;05/01/2019;02:17:29;Evie Josselsohn;55910-163;;;25;;12;;;Bandung - Lazada;Rizal;JNE;5
odr7848;15/01/2019;01:48:15;Kit Danniel;58368-001;Parka Jackets;;23;;;;;Depok - Tiktok;Wanokuni;Shopee Express;3
odr7849;06/01/2019;15:31:06;Chelsae Faughnan;65862-144;T-Shirt;;13;;;;;Bogor - Instagram;Mark;POS Indonesia;5
odr7850;09/01/2019;02:41:37;Eunice Rankmore;11716-9638;Sweater;;23;;;;;Bandung - FB Marketplace;Nami;;4
odr7851;29/01/2019;18:54:46;Mackenzie Cuniam;59148-008;Oversized T-Shirt;;22;;29;;;Semarang - Whatsapp;Abraham;JNE;3
odr7852;25/01/2019;03:17:54;Eustace Gay;55154-5474;;;9;;;;;Bandung - Shopee;Abraham;SiCepat;
odr7853;25/01/2019;09:45:07;Rori Lelliott;42254-205;Topi;;1;;32;;;Jakarta - Whatsapp;Rizal;Shopee Express;2
odr7854;17/01/2019;13:25:33;Beitris Havile;50383-079;Parka Jackets;;15;;30;;;Bali - Lazada;Jeff;SiCepat;
odr7855;07/01/2019;11:07:34;Dilly Cleiment;51248-151;Parka Jackets;;14;;;;;Yogyakarta - Instagram;Jeff;Shopee Express;5
odr7856;22/01/2019;01:23:06;Jeana Adamovicz;68084-793;Parka Jackets;;1;;33;;;Bandung - Tokopedia;Jeff;Shopee Express;2
odr7857;06/01/2019;10:42:43;Rolph Castellone;51386-740;Topi;;24;;27;;;;Elon;POS Indonesia;4
odr7858;10/01/2019;04:36:30;Kath Argyle;63629-4978;Sweater;;1;;26;;;Bandung - FB Marketplace;Elon;Tiki;2
odr7859;01/01/2019;09:37:07;Shane Woolacott;37205-298;Topi;;21;;10;;;Bali - Shopee;Jeff;JNE;5
odr7860;24/01/2019;17:10:52;Garret Misk;49349-041;Cargo Pants;;16;;;;;Bali - Instagram;Jeff;POS Indonesia;5
odr7861;19/01/2019;05:30:48;Anthiathia Seppey;52641-300;Oversized T-Shirt;;2;;29;;;Bogor - FB Marketplace;Mark;JNT;2
odr7862;23/01/2019;21:51:35;Tabitha Truin;0904-3003;Cargo Pants;;20;;;;;Bogor - Website;Abraham;JNE;2
odr7863;21/01/2019;14:47:20;Rebekkah Gluyus;58118-2279;Oversized T-Shirt;;4;;26;;;Bandung - Tiktok;Jeff;SiCepat;2
odr7864;04/01/2019;11:38:54;Shandeigh Parsand;65862-706;Topi;;2;;;;;Jakarta - FB Marketplace;Jeff;JNE;2
odr7865;07/01/2019;18:33:19;Adam Spreull;50580-223;Sweater;;12;;11;;;Bali - Instagram;Abraham;Wahana;5
odr7866;22/01/2019;13:29:39;Kerby Bolton;57520-0636;;;20;;35;;;Bali - Tiktok;Jeff;Wahana;4
odr7867;29/01/2019;20:42:30;Kym Grece;53808-0736;Cargo Pants;;6;;20;;;Depok - Tokopedia;Elon;JNE;2
odr7868;03/01/2019;22:52:12;Nannette Drew;16714-531;Oversized T-Shirt;;6;;20;;;Bogor - FB Marketplace;Mark;JNE;1
odr7869;05/01/2019;06:25:05;Farr Rideout;0245-0882;T-Shirt;;6;;;;;Jakarta - Shopee;Wanokuni;SiCepat;
odr7870;15/01/2019;09:36:10;Salomo McKean;63629-3316;T-Shirt;;7;;;;;Semarang - Whatsapp;Nami;Wahana;4
odr7871;01/01/2019;16:05:48;Mathian Rosenbush;57520-0466;T-Shirt;;3;;8;;;Bali - Tokopedia;Mark;POS Indonesia;5
odr7872;01/01/2019;09:35:54;Clim Antat;66472-039;Cargo Pants;;18;;11;;;Jakarta - Tokopedia;Wanokuni;POS Indonesia;4
odr7873;02/01/2019;07:17:00;Humfrey Boreland;15127-804;Oversized T-Shirt;;24;;;;;Depok - Instagram;Elon;Wahana;2
odr7874;05/01/2019;13:26:13;Ilario Rottery;60429-138;Mug;;10;;25;;;Tangerang - Shopee;Wanokuni;JNE;5
odr7875;25/01/2019;14:55:27;Eal Henrionot;55154-1115;Oversized T-Shirt;;16;;;;;Semarang - Instagram;Nami;POS Indonesia;3
odr7876;20/01/2019;11:55:31;Rockie Lambertazzi;55289-368;T-Shirt;;22;;;;;Bandung - Tokopedia;Mark;Wahana;4
odr7877;22/01/2019;15:27:59;Brandon Widdecombe;68047-057;Sweater;;7;;;;;Semarang - Whatsapp;Wanokuni;JNT;4
odr7878;05/01/2019;04:08:23;Kurt Alexandre;68382-315;T-Shirt;;24;;;;;Bogor - Shopee;Nami;Wahana;4
odr7879;14/01/2019;17:29:47;Larisa Island;35356-077;T-Shirt;;15;;;;;Bali - FB Marketplace;Abraham;Wahana;5
odr7880;24/01/2019;16:04:41;Obadiah Burchell;35356-049;;;16;;;;;Jakarta - Tokopedia;Abraham;Tiki;3
odr7881;23/01/2019;20:19:25;Adora Carty;49981-017;T-Shirt;;10;;15;;;Yogyakarta - Shopee;Abraham;JNE;3
odr7882;22/01/2019;09:25:21;Karoly Munnery;63736-023;Oversized T-Shirt;;18;;;;;;Wanokuni;SiCepat;5
odr7883;13/01/2019;21:06:25;Wood McCarty;24385-594;T-Shirt;;11;;;;;Bogor - Lazada;Abraham;;1
odr7884;16/01/2019;12:30:40;Rona Kindon;10424-151;Oversized T-Shirt;;8;;;;;Bogor - Tokopedia;Abraham;POS Indonesia;5
odr7885;05/01/2019;18:47:02;Tabatha Renn;66761-322;Mug;;19;;8;;;Bogor - Shopee;Rizal;JNT;5
odr7886;03/01/2019;17:31:15;Vick Clackers;65121-496;Sweater;;1;;;;;Bali - Website;Wanokuni;SiCepat;
odr7887;20/01/2019;17:32:16;Leonelle Elsdon;0268-1105;T-Shirt;;22;;;;;Tangerang - Website;Abraham;;
odr7888;11/01/2019;00:15:55;Lilia Batchelour;63717-276;T-Shirt;;17;;;;;Semarang - Tokopedia;Mark;Shopee Express;
odr7889;26/01/2019;07:19:31;Corrinne Scargill;13668-117;Sweater;;23;;13;;;Jakarta - FB Marketplace;Nami;JNT;3
odr7890;24/01/2019;02:39:07;Grata Stothart;41250-763;Mug;;6;;;;;Jakarta - FB Marketplace;Abraham;Shopee Express;1
odr7891;21/01/2019;22:05:20;Coretta Ramlot;49908-167;Cargo Pants;;13;;;;;Bogor - Lazada;Mark;;2
odr7892;17/01/2019;02:32:53;Roderigo Marusik;61957-1025;T-Shirt;;2;;6;;;Bandung - Lazada;Wanokuni;Shopee Express;3
odr7893;19/01/2019;10:53:02;Farr Rideout;10191-1578;Mug;;20;;;;;Bogor - Tokopedia;Nami;SiCepat;5
odr7894;12/01/2019;18:13:58;Valenka Paule;44567-101;T-Shirt;;12;;;;;Bali - Instagram;Rizal;;2
odr7895;01/01/2019;19:52:45;Skell Hackin;68754-150;T-Shirt;;3;;29;;;Tangerang - FB Marketplace;Nami;JNT;4
odr7896;02/01/2019;07:40:56;Sharon Gilbertson;66391-0504;Parka Jackets;;16;;24;;;Depok - Tokopedia;Wanokuni;POS Indonesia;4
odr7897;27/01/2019;22:52:42;Lena McCulloch;10424-144;Oversized T-Shirt;;17;;;;;Semarang - Tokopedia;Rizal;Wahana;2
odr7898;23/01/2019;23:54:42;Elke Riquet;46994-500;Cargo Pants;;8;;;;;Bogor - Lazada;Jeff;JNE;2
odr7899;01/01/2019;04:43:41;Abbey Tomney;55154-5079;Mug;;23;;21;;;Yogyakarta - FB Marketplace;Jeff;Wahana;4
odr7900;25/01/2019;23:08:00;Dougy Mathissen;55154-0925;Oversized T-Shirt;;20;;29;;;Tangerang - Lazada;Rizal;JNE;5
odr7901;18/01/2019;02:30:18;Skelly Louiset;51367-004;Sweater;;25;;35;;;Bali - Whatsapp;Mark;JNE;3
odr7902;06/01/2019;02:49:52;Romonda Billion;48951-2002;T-Shirt;;11;;22;;;Semarang - Instagram;Jeff;JNT;5
odr7903;07/01/2019;18:50:36;Adam Spreull;15478-004;Cargo Pants;;23;;;;;Tangerang - Instagram;Rizal;Wahana;
odr7904;22/01/2019;14:17:16;Amos Lanbertoni;68788-9900;T-Shirt;;18;;5;;;Bali - Whatsapp;Wanokuni;Shopee Express;1
odr7905;24/01/2019;04:16:47;Phillipe Rankcom;41268-461;Cargo Pants;;4;;15;;;Tangerang - Whatsapp;Mark;;2
odr7906;29/01/2019;04:55:51;Audy Pharo;42507-002;Cargo Pants;;6;;16;;;Yogyakarta - Tiktok;Nami;JNE;5
odr7907;03/01/2019;22:27:10;Ester Di Ruggiero;58118-1290;Oversized T-Shirt;;21;;17;;;Bali - Tokopedia;Elon;Wahana;2
odr7908;09/01/2019;14:41:10;Shelby O'Concannon;55154-0673;Mug;;22;;;;;Tangerang - Tokopedia;Rizal;;2
odr7909;20/01/2019;03:29:44;Jasmina Hardcastle;0527-1425;T-Shirt;;24;;;;;Tangerang - Shopee;Wanokuni;POS Indonesia;4
odr7910;09/01/2019;07:32:50;Silvan Worshall;44567-100;Mug;;17;;;;;Bogor - Whatsapp;Nami;Shopee Express;4
odr7911;04/01/2019;02:42:39;Brendis Mathissen;54868-0387;Oversized T-Shirt;;22;;;;;Bogor - Whatsapp;Wanokuni;Wahana;3
odr7912;24/01/2019;02:07:42;Nat Houlden;68084-804;Parka Jackets;;8;;;;;Bali - Lazada;Abraham;JNT;1
odr7913;29/01/2019;10:50:03;Hayes Skamell;50436-6619;Sweater;;9;;;;;Bali - Instagram;Elon;JNT;3
odr7914;30/01/2019;15:42:42;Dido Daventry;55714-2254;Oversized T-Shirt;;14;;;;;Bandung - Lazada;Jeff;Shopee Express;1
odr7915;01/01/2019;10:47:33;Frederico Cargill;68084-181;Topi;;11;;;;;Bali - Shopee;Abraham;POS Indonesia;3
odr7916;10/01/2019;05:55:54;Marisa Seamarke;55289-028;Sweater;;10;;;;;Depok - Website;Mark;JNE;
odr7917;09/01/2019;20:27:52;Ab Jorry;59667-0085;Topi;;17;;;;;Yogyakarta - Whatsapp;Mark;JNT;5
odr7918;21/01/2019;04:05:10;Aldis Laurant;67345-0509;T-Shirt;;21;;;;;;Abraham;SiCepat;5
odr7919;04/02/2019;07:19:16;Regine Mary;0093-0739;Mug;;20;;;;;Semarang - Tokopedia;Mark;POS Indonesia;5
odr7920;15/02/2019;05:50:53;Coretta Ramlot;0781-3010;Sweater;;19;;9;;;Depok - Tiktok;Wanokuni;Wahana;1
odr7921;04/02/2019;00:07:40;Hugues Marcombe;55319-454;Oversized T-Shirt;;13;;;;;Bandung - FB Marketplace;Abraham;JNE;5
odr7922;06/02/2019;10:42:56;Weber Corringham;0268-6539;Cargo Pants;;14;;;;;Jakarta - Lazada;Elon;Tiki;5
odr7923;24/02/2019;07:42:02;Reinhard Corbert;65342-7003;Oversized T-Shirt;;9;;;;;Jakarta - Shopee;Rizal;POS Indonesia;3
odr7924;06/02/2019;01:40:27;Ebonee Nelane;58118-0268;T-Shirt;;15;;27;;;Bandung - Whatsapp;Mark;POS Indonesia;
odr7925;25/02/2019;12:51:04;Daveen Gillie;75870-008;T-Shirt;;12;;;;;Bogor - Website;Jeff;JNT;2
odr7926;08/02/2019;23:14:37;Lurette Klais;0378-6614;Sweater;;15;;28;;;Bogor - Lazada;Jeff;Tiki;2
odr7927;27/02/2019;07:54:08;Edna Wastall;57520-0422;Cargo Pants;;17;;;;;Tangerang - Tiktok;Rizal;JNT;2
odr7928;26/02/2019;21:36:09;Eveleen Lovie;60505-3404;Topi;;23;;;;;Jakarta - Tokopedia;Abraham;JNE;1
